date,product_A_price,product_B_price,price_diff,product_A,product_B
2010-04-27,98.29540498438023,98.44217337127841,-0.14676838689818794,5159.57692159419,4975.212904894485
2010-04-28,98.72855247620613,99.07103193126619,-0.34247945506005806,5166.278820250442,4967.761692374581
2010-04-29,99.18682416276926,97.8881465223728,1.2986776403964626,5108.802270555421,5029.0519453668785
2010-04-30,95.43022252463463,99.82591817726575,-4.395695652631119,5314.170826301386,4822.147031992154
2010-05-01,98.02007032704248,96.72400419537512,1.2960661316673594,5113.020305250917,5033.01635171542
2010-05-02,97.60964681866878,95.18199579928766,2.4276510193811163,5072.712353674489,5074.716544768342
2010-05-03,98.72738689135045,97.63944127080444,1.0879456205460087,5121.027650419443,5025.932199637931
2010-05-04,99.03648365780674,96.58761654992901,2.4488671078777315,5074.574380430098,5078.118185593479
2010-05-05,99.04478875413852,100.63529682899933,-1.5905080748608071,5359.914893575782,4792.351614651923
2010-05-06,99.4697380319013,100.43116745742081,-0.9614294255195119,5330.712252012595,4826.7566033353805
2010-05-07,98.7316131002727,96.96948078075476,1.7621323195179315,5101.971704094664,5055.691382721053
2010-05-08,98.9196234497695,98.25698598097313,0.6626374687963761,5140.97444695541,5014.9422389545125
2010-05-09,97.96398017211415,100.65243956353892,-2.6884593914247716,5417.918467717154,4738.603612781886
2010-05-10,97.62264809953722,95.31686927126412,2.305778828273091,5080.512061761694,5073.67820672573
2010-05-11,97.32466859532231,99.75839954338873,-2.433730948066426,5256.3790108701605,4905.522594574145
2010-05-12,100.03989325630803,98.63809502003917,1.40179823626886,4977.993195531768,5187.26373408701
2010-05-13,95.83339097945927,100.47869378865691,-4.645302809197645,5519.029292625973,4640.69073193591
2010-05-14,99.90826756154415,97.47452725089933,2.433740310644822,5078.323071318556,5080.7714356366605
2010-05-15,99.4884278449205,100.80301582154797,-1.3145879766274788,5351.123887151161,4811.0464065573215
2010-05-16,98.59851153284447,95.10475711136137,3.4937544214831036,5041.851223939769,5121.250779311483
2010-05-17,97.67243117121834,98.02073122235703,-0.34830005113869333,5184.073905031747,4984.458349915484
2010-05-18,97.6289110619728,97.77536017464047,-0.1464491126676677,5174.9216027321645,4990.032051215009
2010-05-19,97.32575961258236,96.70126211467328,0.6244974979090756,5149.045262431409,5020.0787966388925
2010-05-20,98.73937415488915,98.52493894480982,0.21443521007932986,5163.119855091345,5004.393011362861
2010-05-21,95.30884343182863,98.20930978216407,-2.900466350335435,5275.095090219853,4890.231025804338
2010-05-22,97.97895476263581,97.25708241781193,0.7218723448238791,5144.751467659517,5022.875919757017
2010-05-23,99.94603515072947,99.07095836321912,0.875076787510352,5143.2914488137785,5032.454087579253
2010-05-24,99.87853432759948,100.23561312679517,-0.3570787991956905,5308.412451817607,4865.142639796399
2010-05-25,97.10739658456369,98.32588100523621,-1.2184844206725245,5219.941353767979,4956.907294585066
2010-05-26,97.0782687143378,100.73686970599803,-3.6586009916602364,5475.337587157339,4696.330141613324
2010-05-27,96.45808942207215,100.31850079365037,-3.8604113715782233,5488.920968732314,4688.902199071165
2010-05-28,95.84768813674012,97.00172742841647,-1.154039291676355,5218.748795023701,4960.342436520372
2010-05-29,95.59648501499298,99.85215799934527,-4.255672984352287,5329.997731605153,4846.21526091016
2010-05-30,98.97289458639356,96.47124762640516,2.501646959988406,5086.794321229879,5094.186219241593
2010-05-31,95.1329967987655,96.89253586361002,-1.7595390648445175,5241.474389847448,4939.002314487305
2010-06-01,98.00765876370599,96.02608610584218,1.9815726578638078,5110.186524664647,5079.731237480355
2010-06-02,97.97237160778123,98.96843749244027,-0.9960658846590462,5221.950358977468,4974.606230585955
2010-06-03,95.47312352611348,99.10564215240929,-3.6325186262958056,5316.5577749576,4877.309940202603
2010-06-04,99.28534107278561,100.78289741204789,-1.4975563392622746,5375.476193774779,4815.236046967855
2010-06-05,95.21573850325193,98.49936794652793,-3.2836294432759985,5306.155783029248,4892.132280810329
2010-06-06,99.17410233460235,98.37993680471044,0.794165529891913,5157.0531718550665,5040.089435459116
2010-06-07,96.99612373685343,97.05558394441765,-0.05946020756421433,5186.45962955102,5007.378632635355
2010-06-08,98.55739615522835,99.22740568997835,-0.6700095347500081,5213.22618779061,4989.494405632054
2010-06-09,97.22097628794907,99.31469416771722,-2.0937178797681497,5264.11098304091,4936.685957334834
2010-06-10,97.76328296139172,95.29018734236114,2.4730956190305875,5095.51555318968,5100.839187915799
2010-06-11,99.87008123035942,96.9704488655386,2.8996323648208175,5081.94112174896,5118.343925606507
2010-06-12,95.96525045301402,100.28442716714031,-4.319176714126286,5523.873579025868,4675.3796771253665
2010-06-13,99.28218056672785,100.23975676487159,-0.957576198143741,5353.07060861617,4847.375709828526
2010-06-14,95.17332747463061,99.37253256061929,-4.19920508598868,5344.129183616509,4862.994180626329
2010-06-15,99.15633597517454,95.35295275461634,3.803383220558203,5052.983376003539,5155.313032360557
2010-06-16,96.64301655481154,99.65923764363986,-3.016221088828317,5298.67210750107,4903.959889062895
2010-06-17,98.68791288077325,99.8377659170448,-1.1498530362715513,5231.42873820808,4972.692100063647
2010-06-18,95.54568586560845,96.32041633801987,-0.7747304724114201,5221.956320346447,4990.374898106579
2010-06-19,98.49017505631959,100.90687563396807,-2.4167005776484842,5433.093559565496,4777.885600798832
2010-06-20,98.66864028731867,97.44111139949084,1.2275288878278303,5149.238022619287,5063.70671777413
2010-06-21,99.40788643830838,99.78985289458772,-0.38196645627934345,5209.52247613449,5006.517612963939
2010-06-22,98.4089681521836,97.80053595961071,0.6084321925728915,5169.830690732082,5039.18678321928
2010-06-23,95.36900651203105,97.29189231159103,-1.9228857995599782,5264.295556975802,4948.9339512005
2010-06-24,96.31425864182549,97.1740459205291,-0.8597872787036067,5227.515679103561,4989.617948921761
2010-06-25,96.35632888136311,100.48574448944399,-4.129415608080876,5520.240625667424,4690.192112960782
2010-06-26,98.77124080405018,98.7872279239728,-0.015987119922613147,5198.4196431739265,5022.044572427337
2010-06-27,95.0946636134918,96.62139322461779,-1.5267296111259867,5252.584529697789,4965.973706768172
2010-06-28,96.3767162426049,100.46352044650737,-4.086804203902474,5520.495802870482,4694.434397963718
2010-06-29,96.22548742825497,97.26460892551462,-1.0391214972596572,5237.034217163943,4985.906118077292
2010-06-30,99.23540428060095,98.74492687758209,0.49047740301885767,5180.426807012807,5041.0120324583
2010-07-01,99.98234304287018,101.089397197293,-1.107054154422812,5378.917738761061,4856.204503097947
2010-07-02,95.45872902164882,100.56568430927665,-5.106955287627827,5585.262354736726,4652.87936594983
2010-07-03,99.40381111369197,96.35757487486063,3.046236238831341,5092.929786008077,5140.165478833462
2010-07-04,98.83759695610033,97.67611689364702,1.1614800624533075,5166.25125876221,5075.645591283083
2010-07-05,96.20726895211052,96.9020323179009,-0.6947633657903793,5234.264321888071,5007.85758149836
2010-07-06,97.97688980747931,100.52650885146377,-2.549619043984464,5457.4083410739395,4786.473129438086
2010-07-07,96.53951080493468,99.04730424052943,-2.507793435594749,5298.812708940816,4939.88821478041
2010-07-08,95.54730845859538,100.29127752826052,-4.743969069665141,5569.029500974111,4673.43184859535
2010-07-09,98.2278286258509,98.10044051587967,0.1273881099712355,5206.326697431122,5039.998690954347
2010-07-10,99.03558822958077,100.3004128569591,-1.2648246273783315,5391.62514169172,4852.300425613907
2010-07-11,98.49092145081427,100.07311300356403,-1.5821915527497623,5408.408882472871,4836.517469090467
2010-07-12,95.50364277260708,99.87531478719778,-4.3716720145907,5369.241668079665,4873.7953323631245
2010-07-13,98.1777362665635,95.73114073742607,2.4465955291374257,5118.868211072397,5122.276722266268
2010-07-14,98.80636794869582,99.81414611802491,-1.007778169329086,5247.705015118318,4998.304113467314
2010-07-15,95.6484472542987,97.84753960973353,-2.1990923554348285,5291.63521104739,4955.025642474769
2010-07-16,95.6732763719586,98.23215052013452,-2.5588741481759314,5305.704647100742,4942.700701782145
2010-07-17,95.1826479985394,99.52552091475917,-4.3428729162197754,5372.752341898028,4878.993625964694
2010-07-18,97.10493471711071,96.1307334630664,0.9742012540443028,5179.443134902082,5075.008956810466
2010-07-19,95.12604362153947,96.99967015918253,-1.8736265376430623,5282.818373586485,4969.8465112064
2010-07-20,96.42038334633696,95.35087380478487,1.0695095415520939,5176.731252118354,5079.263373608195
2010-07-21,98.71856964372327,99.56394271427523,-0.8453730705519575,5244.201866970236,5006.576160104005
2010-07-22,99.37026310285725,100.07045652584173,-0.7001934229844835,5367.013580812695,4885.142418804574
2010-07-23,98.28816008500043,96.31921727833291,1.9689428066675134,5142.486618839985,5110.9165958981885
2010-07-24,96.08527880163865,95.48998341878116,0.5952953828574863,5196.853873467249,5064.576369623028
2010-07-25,98.30291521630163,98.2324154462071,0.07049977009452846,5214.260027546959,5043.5769307421915
2010-07-26,98.44622362094134,96.62311141912107,1.8231122018202655,5150.004784693564,5107.73645783855
2010-07-27,96.84105948942631,99.1600638296893,-2.3190043402629925,5301.9175712558645,4956.147198601191
2010-07-28,99.16486935693815,98.53978003176972,0.6250893251684317,5197.072982422904,5066.946428006831
2010-07-29,95.87388031713984,98.80908732300216,-2.935207005862324,5327.320132943264,4936.191840201315
2010-07-30,95.44830746694562,97.90000228679537,-2.451694819849749,5307.450189249551,4951.912359722354
2010-07-31,97.67129357120976,98.54832551275436,-0.8770319415446011,5253.914038573879,5013.579019216964
2010-08-01,98.8444631922207,96.06058529273461,2.783877899486086,5124.810470834044,5152.992051144544
2010-08-02,96.548316169252,99.43679308518006,-2.8884769159280523,5336.389952387141,4947.902500709603
2010-08-03,97.8037821829975,96.57606030971374,1.2277218732837554,5181.441424693667,5095.389254570326
2010-08-04,98.97887785569232,97.67756699309959,1.3013108625927288,5182.468616043046,5101.760254991504
2010-08-05,98.7216911940288,95.53137462478549,3.190316569243322,5111.931442252167,5169.974015442232
2010-08-06,99.5932867948107,98.63101900326447,0.9622677915462248,5193.1996466301525,5087.620600921377
2010-08-07,97.07173841136759,97.6202162599769,-0.5484778486093091,5249.206701609472,5032.664771042595
2010-08-08,95.81753708345566,95.20511362991252,0.6124234535431441,5209.313728831955,5077.961641835186
2010-08-09,95.69178435147609,100.56288349507278,-4.871099143596695,5598.75838001624,4686.355711891104
2010-08-10,97.09972497906172,96.75742236675755,0.3423026123041666,5218.867485049213,5067.677508184974
2010-08-11,97.73467139034241,95.92172076058623,1.8129506297561875,5164.310876800531,5121.181648873075
2010-08-12,95.20031135391265,96.51362617281478,-1.3133148189021284,5284.185893157426,5011.116612031719
2010-08-13,96.23297252296925,99.38256876421889,-3.1495962412496397,5348.225448691799,4940.385198853935
2010-08-14,97.37055529823822,95.44763992855714,1.9229153696810783,5165.881651043324,5130.793184561477
2010-08-15,98.89892596532749,97.64977866426813,1.2491473010593666,5191.4502282210915,5106.7947777959025
2010-08-16,98.71057884233959,100.69270615170917,-1.982127309369588,5455.698785694216,4839.808436516245
2010-08-17,97.09588718396034,99.66057033642501,-2.564683152464667,5327.819408529731,4962.890038400561
2010-08-18,96.54964974220378,97.44762053918832,-0.8979707969845379,5270.971401263434,5028.350941860903
2010-08-19,99.97693064986197,100.68350551439619,-0.7065748645342182,5392.170481124799,4907.412879520899
2010-08-20,95.85641623885147,95.36849057968928,0.4879256591621868,5220.269727614454,5079.597500183674
2010-08-21,96.5985850061819,100.45766304229498,-3.8590780361130754,5555.47722209571,4745.885117077337
2010-08-22,99.67744869805587,96.72159284362247,2.955855854433395,5129.235356836132,5170.127938153679
2010-08-23,95.25189569715259,95.87318298675373,-0.6212872896011419,5262.863711973784,5040.510472938918
2010-08-24,95.4614958284761,101.04090848089447,-5.57941265241837,5646.370151321908,4659.160814119518
2010-08-25,95.34633621557525,97.68581401725105,-2.339477801675798,5324.992197067758,4976.259664721877
2010-08-26,98.76947362812889,99.8469430928432,-1.0774694647143122,5279.343676024004,5023.432326380063
2010-08-27,96.5301579682167,99.39349214544666,-2.8633341772299588,5348.463653779514,4960.881313004322
2010-08-28,97.61449645411116,101.01812903485062,-3.4036325807394547,5534.106553190324,4771.143688751208
2010-08-29,96.59596154127439,96.4729438032368,0.1230177380375892,5235.999804900679,5068.407289374223
2010-08-30,96.40421675157317,100.90186807481038,-4.497651323237207,5593.73052815308,4717.516692283399
2010-08-31,99.05218160259696,99.06015297277258,-0.00797137017562477,5244.576047742353,5067.215344543442
2010-09-01,99.17985435313167,96.62353159928603,2.5563227538456488,5156.732829032453,5168.261625937039
2010-09-02,96.60457486781338,98.88268230329263,-2.2781074354792423,5337.625470448692,4992.445597090932
2010-09-03,95.512173406242,98.40196080678014,-2.8897874005381397,5362.300040229634,4971.83312995034
2010-09-04,96.00729583001163,98.5066609562811,-2.499365126269467,5344.47401905591,4983.057257783037
2010-09-05,96.85655984099488,99.74645485533856,-2.8898950143436792,5359.102542823689,4968.860815140689
2010-09-06,99.94305464311698,100.45576471896926,-0.5127100758522829,5396.824383895899,4930.769991905936
2010-09-07,97.46915844104666,96.18455504277506,1.2846033982715994,5205.73120594211,5123.437494037563
2010-09-08,97.95908667226897,96.87485384071317,1.084232831555795,5216.005932912402,5118.8752376693765
2010-09-09,95.64993974379824,97.58796109334517,-1.9380213495469292,5328.045999257236,5007.7814275243
2010-09-10,98.97296841817591,98.13184908980345,0.8411193283724572,5225.048174474257,5109.969183048703
2010-09-11,97.00513126537454,100.01638692197804,-3.0112556566034954,5533.007632690268,4807.974909268784
2010-09-12,98.5355648051873,95.59870014635995,2.9368646588273606,5150.515968646963,5190.169888538096
2010-09-13,97.20849481609984,99.24815087577045,-2.0396560596706053,5333.546826368079,5005.671308893297
2010-09-14,100.06827741382682,98.08751112193059,1.9807662918962308,5036.116140389976,5300.203158812893
2010-09-15,97.78126972146536,98.63926866921524,-0.8579989477498771,5293.410191599801,5052.642835348642
2010-09-16,96.68238554820545,97.16922936178742,-0.48684381358197015,5279.2254295571565,5065.905590374412
2010-09-17,95.46620359260508,100.07519064131822,-4.608987048713132,5616.5512412889675,4726.149476046405
2010-09-18,95.60802749366536,99.10963889410507,-3.501611400439714,5390.40436382877,4954.328688704924
2010-09-19,99.85518980810369,95.5493342970101,4.305855511093583,5101.524103107273,5242.337717802788
2010-09-20,95.37033990697638,96.04487013969293,-0.674530232716549,5285.718603055146,5058.548866830364
2010-09-21,99.06252996176173,100.07444227217883,-1.0119123104171024,5431.9158221779335,4913.416821838856
2010-09-22,98.20899077553779,99.02622412395729,-0.8172333484195065,5293.918367718163,5056.073098427163
2010-09-23,95.21107972073459,97.16669832208513,-1.9556186013505368,5335.714138807784,5013.726869040885
2010-09-24,99.73798851279352,99.46610266297668,0.27188584981684016,5252.191103884579,5094.906779463978
2010-09-25,95.33814049163998,97.35361634336466,-2.0154758517246876,5340.763792544023,5014.178107503509
2010-09-26,98.52596697923207,97.93917039156473,0.5867965876673367,5243.298723391118,5109.218582637378
2010-09-27,97.47413250175424,99.80256066441817,-2.3284281626639256,5349.96325905812,5000.385539400778
2010-09-28,97.92621800052711,98.94940146617952,-1.0231834656524086,5303.696816308753,5050.522583109983
2010-09-29,96.71001803682596,98.91958967184908,-2.2095716350231243,5347.212604383277,5006.317333497437
2010-09-30,99.30996216774733,96.03065722153612,3.2793049462112123,5144.38242151907,5209.412011928963
2010-10-01,96.26920230323661,95.1531893310237,1.1160129722129142,5236.600794204756,5141.420475034742
2010-10-02,100.06194862255673,98.52166887982553,1.540279742731201,5077.29175166671,5303.317331417894
2010-10-03,99.96070821068739,98.83861119102681,1.122097019660572,5236.3340651161125,5141.605494452151
2010-10-04,96.30511911453965,96.50189409642992,-0.19677498189027176,5288.115491945612,5095.515820423242
2010-10-05,95.53016542025041,95.51533631578084,0.014829104469569643,5279.2803665939355,5102.408213397814
2010-10-06,97.12086560579091,98.8641237755829,-1.7432581697919858,5343.207185065471,5036.036567396538
2010-10-07,98.99279666213924,100.80706064105213,-1.8142639789128907,5493.550138485951,4889.832842055743
2010-10-08,99.69240178318839,97.2091996061879,2.483202177000493,5186.400267111271,5192.5685013724005
2010-10-09,98.16364945557662,98.20129650425623,-0.037647048679616546,5281.778382920212,5100.995959822406
2010-10-10,98.33785827271025,99.61928058827657,-1.2814223155663171,5328.908485413364,5055.832644436167
2010-10-11,98.88844781819188,96.4349833230756,2.453464495116279,5188.709830029621,5192.674369063997
2010-10-12,96.42587010835516,97.79546892501213,-1.3695988166569748,5334.23726582068,5054.512836587933
2010-10-13,95.48327206832123,95.63997186937091,-0.15669980104968317,5291.211234007585,5101.419540903317
2010-10-14,98.68294210277195,97.73234346935384,0.9505986334181102,5246.732848255508,5139.208578984924
